Date,Open,High,Low,Close,Adj Close,Volume
6/8/2020,3199.919922,3233.129883,3196,3232.389893,3232.389893,8437380000
6/9/2020,3213.320068,3222.709961,3193.110107,3207.179932,3207.179932,6382620000
6/10/2020,3213.419922,3223.27002,3181.48999,3190.139893,3190.139893,6570840000
6/11/2020,3123.530029,3123.530029,2999.48999,3002.100098,3002.100098,7018890000
6/12/2020,3071.040039,3088.419922,2984.469971,3041.310059,3041.310059,5832250000
6/15/2020,2993.76001,3079.76001,2965.659912,3066.590088,3066.590088,5740660000
6/16/2020,3131,3153.449951,3076.060059,3124.73999,3124.73999,5829240000
6/17/2020,3136.129883,3141.159912,3108.030029,3113.48999,3113.48999,4549390000
6/18/2020,3101.639893,3120,3093.51001,3115.340088,3115.340088,4429030000
6/19/2020,3140.290039,3155.530029,3083.110107,3097.73999,3097.73999,8327780000
6/22/2020,3094.419922,3120.919922,3079.389893,3117.860107,3117.860107,4665380000
6/23/2020,3138.699951,3154.899902,3127.120117,3131.290039,3131.290039,4704830000
6/24/2020,3114.399902,3115.01001,3032.129883,3050.330078,3050.330078,5587200000
6/25/2020,3046.600098,3086.25,3024.01001,3083.76001,3083.76001,4815420000
6/26/2020,3073.199951,3073.72998,3004.629883,3009.050049,3009.050049,8098120000
6/29/2020,3018.590088,3053.889893,2999.73999,3053.23999,3053.23999,4462770000
6/30/2020,3050.199951,3111.51001,3047.830078,3100.290039,3100.290039,4696280000
7/1/2020,3105.919922,3128.439941,3101.169922,3115.860107,3115.860107,4443130000
7/2/2020,3143.639893,3165.810059,3124.52002,3130.01001,3130.01001,4190830000
7/6/2020,3155.290039,3182.590088,3155.290039,3179.719971,3179.719971,4736450000
7/7/2020,3166.439941,3184.149902,3142.929932,3145.320068,3145.320068,4563700000
7/8/2020,3153.070068,3171.800049,3136.530029,3169.939941,3169.939941,4927700000
7/9/2020,3176.169922,3179.780029,3115.699951,3152.050049,3152.050049,4829020000
7/10/2020,3152.469971,3186.820068,3136.219971,3185.040039,3185.040039,4515340000
7/13/2020,3205.080078,3235.320068,3149.429932,3155.219971,3155.219971,4890780000
7/14/2020,3141.110107,3200.949951,3127.659912,3197.52002,3197.52002,4476170000
7/15/2020,3225.97998,3238.280029,3200.76001,3226.560059,3226.560059,4669760000
7/16/2020,3208.360107,3220.389893,3198.590088,3215.570068,3215.570068,3961230000
7/17/2020,3224.209961,3233.52002,3205.649902,3224.72998,3224.72998,3993830000
7/20/2020,3224.290039,3258.610107,3215.159912,3251.840088,3251.840088,3971200000
7/21/2020,3268.52002,3277.290039,3247.77002,3257.300049,3257.300049,4547960000
7/22/2020,3254.860107,3279.320068,3253.100098,3276.02002,3276.02002,4255190000
7/23/2020,3271.639893,3279.98999,3222.659912,3235.659912,3235.659912,4290460000
7/24/2020,3218.580078,3227.26001,3200.050049,3215.629883,3215.629883,3894900000
7/27/2020,3219.840088,3241.429932,3214.25,3239.409912,3239.409912,3963910000
7/28/2020,3234.27002,3243.719971,3216.169922,3218.439941,3218.439941,4027890000
7/29/2020,3227.219971,3264.73999,3227.219971,3258.439941,3258.439941,4676300000
7/30/2020,3231.76001,3250.919922,3204.129883,3246.219971,3246.219971,4254010000
7/31/2020,3270.449951,3272.169922,3220.26001,3271.120117,3271.120117,5117260000
8/3/2020,3288.26001,3302.72998,3284.530029,3294.610107,3294.610107,4643640000
8/4/2020,3289.919922,3306.840088,3286.370117,3306.51001,3306.51001,4621670000
8/5/2020,3317.370117,3330.77002,3317.370117,3327.77002,3327.77002,4732220000
8/6/2020,3323.169922,3351.030029,3318.139893,3349.159912,3349.159912,4267490000
8/7/2020,3340.050049,3352.540039,3328.719971,3351.280029,3351.280029,4104860000
8/10/2020,3356.040039,3363.290039,3335.439941,3360.469971,3360.469971,4318570000
8/11/2020,3370.340088,3381.01001,3326.439941,3333.689941,3333.689941,5087650000
8/12/2020,3355.459961,3387.889893,3355.459961,3380.350098,3380.350098,3768560000
8/13/2020,3372.949951,3387.23999,3363.350098,3373.429932,3373.429932,3648810000
8/14/2020,3368.659912,3378.51001,3361.639893,3372.850098,3372.850098,3193400000
8/17/2020,3380.860107,3387.590088,3379.219971,3381.98999,3381.98999,3671290000
8/18/2020,3387.040039,3395.060059,3370.149902,3389.780029,3389.780029,3881310000
8/19/2020,3392.51001,3399.540039,3369.659912,3374.850098,3374.850098,3884480000
8/20/2020,3360.47998,3390.800049,3354.689941,3385.51001,3385.51001,3642850000
8/21/2020,3386.01001,3399.959961,3379.310059,3397.159912,3397.159912,3705420000
8/24/2020,3418.090088,3432.090088,3413.129883,3431.280029,3431.280029,3728690000
8/25/2020,3435.949951,3444.209961,3425.840088,3443.620117,3443.620117,3619300000
8/26/2020,3449.969971,3481.070068,3444.149902,3478.72998,3478.72998,3754360000
8/27/2020,3485.139893,3501.379883,3468.350098,3484.550049,3484.550049,3929560000
8/28/2020,3494.689941,3509.22998,3484.320068,3508.01001,3508.01001,3855880000
8/31/2020,3509.72998,3514.77002,3493.25,3500.310059,3500.310059,4342290000
9/1/2020,3507.439941,3528.030029,3494.600098,3526.649902,3526.649902,4083110000
9/2/2020,3543.76001,3588.110107,3535.22998,3580.840088,3580.840088,4285190000
9/3/2020,3564.73999,3564.850098,3427.409912,3455.060059,3455.060059,4898680000
9/4/2020,3453.600098,3479.149902,3349.629883,3426.959961,3426.959961,4431440000
9/8/2020,3371.879883,3379.969971,3329.27002,3331.840088,3331.840088,4665600000
9/9/2020,3369.820068,3424.77002,3366.840088,3398.959961,3398.959961,3920830000
9/10/2020,3412.560059,3425.550049,3329.25,3339.189941,3339.189941,4192250000
9/11/2020,3352.699951,3368.949951,3310.469971,3340.969971,3340.969971,3704450000
9/14/2020,3363.560059,3402.929932,3363.560059,3383.540039,3383.540039,3832130000
9/15/2020,3407.72998,3419.47998,3389.25,3401.199951,3401.199951,4051460000
9/16/2020,3411.22998,3428.919922,3384.449951,3385.48999,3385.48999,4710030000
9/17/2020,3346.860107,3375.169922,3328.820068,3357.01001,3357.01001,4371940000
9/18/2020,3357.379883,3362.27002,3292.399902,3319.469971,3319.469971,7068700000
9/21/2020,3285.570068,3285.570068,3229.100098,3281.060059,3281.060059,4828350000
9/22/2020,3295.75,3320.310059,3270.949951,3315.570068,3315.570068,3963300000
9/23/2020,3320.110107,3323.350098,3232.570068,3236.919922,3236.919922,4364500000
9/24/2020,3226.139893,3278.699951,3209.449951,3246.590088,3246.590088,4599470000
9/25/2020,3236.659912,3306.879883,3228.439941,3298.459961,3298.459961,3792220000
9/28/2020,3333.899902,3360.73999,3332.909912,3351.600098,3351.600098,3946060000
9/29/2020,3350.919922,3357.919922,3327.540039,3335.469971,3335.469971,3651880000
9/30/2020,3341.209961,3393.560059,3340.469971,3363,3363,4722530000
10/1/2020,3385.870117,3397.179932,3361.389893,3380.800049,3380.800049,4070530000
10/2/2020,3338.939941,3369.100098,3323.689941,3348.419922,3348.419922,3961550000
10/5/2020,3367.27002,3409.570068,3367.27002,3408.600098,3408.600098,3686920000
10/6/2020,3408.73999,3431.560059,3354.540039,3360.969971,3360.969971,4443380000
10/7/2020,3384.560059,3426.26001,3384.560059,3419.439941,3419.439941,3807830000
10/8/2020,3434.280029,3447.280029,3428.149902,3446.830078,3446.830078,3856190000
10/9/2020,3459.669922,3482.340088,3458.070068,3477.139893,3477.139893,3939060000
10/12/2020,3500.02002,3549.850098,3499.610107,3534.219971,3534.219971,3428970000
10/13/2020,3534.01001,3534.01001,3500.860107,3511.929932,3511.929932,3605150000
10/14/2020,3515.469971,3527.939941,3480.550049,3488.669922,3488.669922,3840630000
10/15/2020,3453.719971,3489.080078,3440.889893,3483.340088,3483.340088,3717640000
10/16/2020,3493.5,3515.76001,3480.449951,3483.810059,3483.810059,4675890000
10/19/2020,3493.659912,3502.419922,3419.929932,3426.919922,3426.919922,4086200000
10/20/2020,3439.379883,3476.929932,3435.649902,3443.120117,3443.120117,3901260000
10/21/2020,3439.909912,3464.860107,3433.060059,3435.560059,3435.560059,4097750000
10/22/2020,3438.5,3460.530029,3415.340088,3453.48999,3453.48999,4163630000
10/23/2020,3464.899902,3466.459961,3440.449951,3465.389893,3465.389893,3646570000
10/26/2020,3441.419922,3441.419922,3364.860107,3400.969971,3400.969971,3988080000
10/27/2020,3403.149902,3409.51001,3388.709961,3390.679932,3390.679932,3946990000
10/28/2020,3342.47998,3342.47998,3268.889893,3271.030029,3271.030029,5129860000
10/29/2020,3277.169922,3341.050049,3259.820068,3310.110107,3310.110107,4903070000
10/30/2020,3293.590088,3304.929932,3233.939941,3269.959961,3269.959961,4840450000
11/2/2020,3296.199951,3330.139893,3279.73999,3310.23999,3310.23999,4310590000
11/3/2020,3336.25,3389.48999,3336.25,3369.159912,3369.159912,4220070000
11/4/2020,3406.459961,3486.25,3405.169922,3443.439941,3443.439941,4783040000
11/5/2020,3485.73999,3529.050049,3485.73999,3510.449951,3510.449951,4841190000
11/6/2020,3508.340088,3521.580078,3484.340088,3509.439941,3509.439941,4833950000
11/9/2020,3583.040039,3645.98999,3547.47998,3550.5,3550.5,8556610000
11/10/2020,3543.26001,3557.219971,3511.909912,3545.530029,3545.530029,6024230000
11/11/2020,3563.219971,3581.159912,3557,3572.659912,3572.659912,4609970000
11/12/2020,3562.669922,3569.02002,3518.580078,3537.01001,3537.01001,4890120000
11/13/2020,3552.570068,3593.659912,3552.570068,3585.149902,3585.149902,4709670000
11/16/2020,3600.159912,3628.51001,3600.159912,3626.909912,3626.909912,5281980000
11/17/2020,3610.310059,3623.110107,3588.679932,3609.530029,3609.530029,4799570000
11/18/2020,3612.090088,3619.090088,3567.330078,3567.790039,3567.790039,5274450000
11/19/2020,3559.409912,3585.219971,3543.840088,3581.870117,3581.870117,4347200000
11/20/2020,3579.310059,3581.22998,3556.850098,3557.540039,3557.540039,4218970000
11/23/2020,3566.820068,3589.810059,3552.77002,3577.590088,3577.590088,5036290000
11/24/2020,3594.52002,3642.310059,3594.52002,3635.409912,3635.409912,6267570000
11/25/2020,3635.5,3635.5,3617.76001,3629.649902,3629.649902,4902560000
11/27/2020,3638.550049,3644.310059,3629.330078,3638.350098,3638.350098,2778450000
11/30/2020,3634.179932,3634.179932,3594.389893,3621.629883,3621.629883,6291400000
12/1/2020,3645.870117,3678.449951,3645.870117,3662.449951,3662.449951,5403660000
12/2/2020,3653.780029,3670.959961,3644.840088,3669.01001,3669.01001,5029620000
12/3/2020,3668.280029,3682.72998,3657.169922,3666.719971,3666.719971,5091760000
12/4/2020,3670.939941,3699.199951,3670.939941,3699.120117,3699.120117,5086370000
12/7/2020,3694.72998,3697.409912,3678.879883,3691.959961,3691.959961,4788560000
12/8/2020,3683.050049,3708.449951,3678.830078,3702.25,3702.25,4549670000
12/9/2020,3705.97998,3712.389893,3660.540039,3672.820068,3672.820068,5209940000
12/10/2020,3659.129883,3678.48999,3645.179932,3668.100098,3668.100098,4618240000
12/11/2020,3656.080078,3665.909912,3633.399902,3663.459961,3663.459961,4367150000
12/14/2020,3675.27002,3697.610107,3645.840088,3647.48999,3647.48999,4594920000
12/15/2020,3666.409912,3695.290039,3659.620117,3694.620117,3694.620117,4360280000
12/16/2020,3696.25,3711.27002,3688.570068,3701.169922,3701.169922,4056950000
12/17/2020,3713.649902,3725.120117,3710.870117,3722.47998,3722.47998,4184930000
12/18/2020,3722.389893,3726.699951,3685.840088,3709.409912,3709.409912,7068340000
12/21/2020,3684.280029,3702.899902,3636.47998,3694.919922,3694.919922,4732160000
12/22/2020,3698.080078,3698.26001,3676.159912,3687.26001,3687.26001,4023940000
12/23/2020,3693.419922,3711.23999,3689.280029,3690.01001,3690.01001,3772630000
12/24/2020,3694.030029,3703.820068,3689.320068,3703.060059,3703.060059,1885090000
12/28/2020,3723.030029,3740.51001,3723.030029,3735.360107,3735.360107,3527460000
12/29/2020,3750.01001,3756.120117,3723.310059,3727.040039,3727.040039,3387030000
12/30/2020,3736.189941,3744.629883,3730.209961,3732.040039,3732.040039,3145200000
12/31/2020,3733.27002,3760.199951,3726.879883,3756.070068,3756.070068,3172510000
1/4/2021,3764.610107,3769.98999,3662.709961,3700.649902,3700.649902,5006680000
1/5/2021,3698.02002,3737.830078,3695.070068,3726.860107,3726.860107,4582620000
1/6/2021,3712.199951,3783.040039,3705.340088,3748.139893,3748.139893,6049970000
1/7/2021,3764.709961,3811.550049,3764.709961,3803.790039,3803.790039,5080870000
1/8/2021,3815.050049,3826.689941,3783.600098,3824.679932,3824.679932,4764180000
1/11/2021,3803.139893,3817.860107,3789.02002,3799.610107,3799.610107,4450500000
1/12/2021,3801.620117,3810.780029,3776.51001,3801.189941,3801.189941,4977210000
1/13/2021,3802.22998,3820.959961,3791.5,3809.840088,3809.840088,4590420000
1/14/2021,3814.97998,3823.600098,3792.860107,3795.540039,3795.540039,5180140000
1/15/2021,3788.72998,3788.72998,3749.620117,3768.25,3768.25,5353060000
1/19/2021,3781.879883,3804.530029,3780.370117,3798.909912,3798.909912,4982940000
1/20/2021,3816.219971,3859.75,3816.219971,3851.850098,3851.850098,4551790000
1/21/2021,3857.459961,3861.449951,3845.050049,3853.070068,3853.070068,4484460000
1/22/2021,3844.23999,3852.310059,3830.409912,3841.469971,3841.469971,5080430000
1/25/2021,3851.679932,3859.22998,3797.159912,3855.360107,3855.360107,6955860000
1/26/2021,3862.959961,3870.899902,3847.780029,3849.620117,3849.620117,6029090000
1/27/2021,3836.830078,3836.830078,3732.47998,3750.77002,3750.77002,9878040000
1/28/2021,3755.75,3830.5,3755.75,3787.379883,3787.379883,6937960000
1/29/2021,3778.050049,3778.050049,3694.120117,3714.23999,3714.23999,6612570000
